;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);717.000E-3;20.717E+0;40.724E+0;60.725E+0;80.724E+0;100.725E+0;120.725E+0;140.724E+0;160.738E+0;180.738E+0;200.749E+0;220.749E+0;240.749E+0;260.749E+0;280.748E+0;300.748E+0;320.748E+0;340.752E+0;360.751E+0;380.751E+0;400.752E+0;420.751E+0;440.759E+0;460.760E+0;480.759E+0;500.759E+0;520.759E+0;540.760E+0;560.759E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-351.601E-12;-397.325E-12;-350.024E-12;-389.441E-12;-361.061E-12;-381.558E-12;-416.245E-12;-403.632E-12;-362.638E-12;-335.834E-12;-307.454E-12;-283.803E-12;-294.840E-12;-315.337E-12;-316.914E-12;-343.718E-12;-361.061E-12;-387.865E-12;-400.478E-12;-417.822E-12;-408.362E-12;-422.552E-12;-449.356E-12;-441.472E-12;-455.662E-12;-446.202E-12;-454.086E-12;-449.356E-12;-446.202E-12
2;100;-346.871E-12;-392.595E-12;-345.294E-12;-376.828E-12;-364.214E-12;-387.865E-12;-416.245E-12;-392.595E-12;-359.484E-12;-348.448E-12;-310.607E-12;-283.803E-12;-291.687E-12;-315.337E-12;-343.718E-12;-340.564E-12;-364.214E-12;-381.558E-12;-397.325E-12;-413.092E-12;-409.938E-12;-432.012E-12;-446.202E-12;-449.356E-12;-461.969E-12;-455.662E-12;-452.509E-12;-444.625E-12;-441.472E-12
3;200;-350.024E-12;-403.632E-12;-357.908E-12;-379.981E-12;-372.098E-12;-386.288E-12;-413.092E-12;-394.172E-12;-354.754E-12;-348.448E-12;-320.067E-12;-282.227E-12;-304.300E-12;-305.877E-12;-334.257E-12;-343.718E-12;-362.638E-12;-391.018E-12;-406.785E-12;-417.822E-12;-411.515E-12;-432.012E-12;-436.742E-12;-454.086E-12;-463.546E-12;-457.239E-12;-458.816E-12;-457.239E-12;-443.049E-12
4;300;-350.024E-12;-395.748E-12;-357.908E-12;-389.441E-12;-383.135E-12;-384.711E-12;-419.398E-12;-411.515E-12;-361.061E-12;-340.564E-12;-315.337E-12;-282.227E-12;-304.300E-12;-315.337E-12;-337.411E-12;-356.331E-12;-351.601E-12;-389.441E-12;-406.785E-12;-425.705E-12;-413.092E-12;-433.589E-12;-438.319E-12;-450.932E-12;-454.086E-12;-457.239E-12;-455.662E-12;-452.509E-12;-443.049E-12
5;400;-356.331E-12;-397.325E-12;-361.061E-12;-378.405E-12;-364.214E-12;-376.828E-12;-417.822E-12;-398.902E-12;-353.178E-12;-353.178E-12;-313.761E-12;-277.497E-12;-307.454E-12;-329.527E-12;-329.527E-12;-351.601E-12;-365.791E-12;-395.748E-12;-397.325E-12;-424.129E-12;-414.668E-12;-441.472E-12;-450.932E-12;-460.392E-12;-460.392E-12;-457.239E-12;-452.509E-12;-460.392E-12;-444.625E-12
6;500;-359.484E-12;-392.595E-12;-350.024E-12;-381.558E-12;-370.521E-12;-387.865E-12;-414.668E-12;-387.865E-12;-372.098E-12;-350.024E-12;-315.337E-12;-285.380E-12;-294.840E-12;-316.914E-12;-332.681E-12;-353.178E-12;-364.214E-12;-397.325E-12;-395.748E-12;-408.362E-12;-405.208E-12;-433.589E-12;-443.049E-12;-457.239E-12;-461.969E-12;-454.086E-12;-452.509E-12;-446.202E-12;-444.625E-12
7;600;-359.484E-12;-394.172E-12;-350.024E-12;-389.441E-12;-364.214E-12;-372.098E-12;-416.245E-12;-408.362E-12;-362.638E-12;-346.871E-12;-323.221E-12;-286.957E-12;-297.994E-12;-315.337E-12;-326.374E-12;-351.601E-12;-364.214E-12;-391.018E-12;-400.478E-12;-428.859E-12;-416.245E-12;-424.129E-12;-449.356E-12;-455.662E-12;-463.546E-12;-460.392E-12;-454.086E-12;-444.625E-12;-444.625E-12
8;700;-365.791E-12;-398.902E-12;-354.754E-12;-386.288E-12;-362.638E-12;-375.251E-12;-419.398E-12;-405.208E-12;-357.908E-12;-348.448E-12;-332.681E-12;-291.687E-12;-297.994E-12;-321.644E-12;-332.681E-12;-335.834E-12;-361.061E-12;-379.981E-12;-395.748E-12;-420.975E-12;-420.975E-12;-433.589E-12;-441.472E-12;-455.662E-12;-461.969E-12;-458.816E-12;-450.932E-12;-460.392E-12;-438.319E-12
