;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);391.000E-3;20.393E+0;40.409E+0;60.426E+0;80.435E+0;100.444E+0;120.449E+0;140.468E+0;160.469E+0;180.471E+0;200.472E+0;220.473E+0;240.474E+0;260.475E+0;280.475E+0;300.476E+0;320.477E+0;340.478E+0;360.479E+0;380.480E+0;400.480E+0;420.481E+0;440.482E+0;460.483E+0;480.484E+0;500.485E+0;520.486E+0;540.487E+0;560.487E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-25.221E-12;-34.678E-12;-28.373E-12;-23.644E-12;-33.102E-12;-31.526E-12;-39.407E-12;-48.865E-12;-50.441E-12;-33.102E-12;-48.865E-12;-40.984E-12;-48.865E-12;-39.407E-12;-50.441E-12;-37.831E-12;-47.289E-12;-75.662E-12;-122.951E-12;-77.238E-12;-3.074E-9;-2.221E-9;-2.048E-9;-1.898E-9;-2.010E-9;-1.970E-9;-1.671E-9;-1.942E-9;-2.108E-9
2;100;-34.678E-12;-33.102E-12;-34.678E-12;-28.373E-12;-33.102E-12;-25.221E-12;-39.407E-12;-36.255E-12;-37.831E-12;-40.984E-12;-34.678E-12;-37.831E-12;-48.865E-12;-37.831E-12;-44.136E-12;-26.797E-12;-45.712E-12;-63.052E-12;-115.069E-12;-78.815E-12;-3.063E-9;-2.223E-9;-2.046E-9;-1.903E-9;-2.003E-9;-1.980E-9;-1.663E-9;-1.950E-9;-2.109E-9
3;200;-34.678E-12;-31.526E-12;-39.407E-12;-29.950E-12;-28.373E-12;-31.526E-12;-42.560E-12;-48.865E-12;-29.950E-12;-45.712E-12;-37.831E-12;-33.102E-12;-45.712E-12;-45.712E-12;-36.255E-12;-33.102E-12;-31.526E-12;-58.323E-12;-127.680E-12;-74.086E-12;-3.060E-9;-2.229E-9;-2.052E-9;-1.903E-9;-1.997E-9;-1.981E-9;-1.669E-9;-1.961E-9;-2.111E-9
4;300;-22.068E-12;-34.678E-12;-42.560E-12;-25.221E-12;-28.373E-12;-26.797E-12;-42.560E-12;-42.560E-12;-33.102E-12;-36.255E-12;-42.560E-12;-42.560E-12;-40.984E-12;-44.136E-12;-42.560E-12;-39.407E-12;-40.984E-12;-66.204E-12;-122.951E-12;-59.899E-12;-3.077E-9;-2.229E-9;-2.052E-9;-1.912E-9;-1.988E-9;-1.980E-9;-1.666E-9;-1.944E-9;-2.123E-9
5;400;-28.373E-12;-47.289E-12;-33.102E-12;-40.984E-12;-37.831E-12;-29.950E-12;-29.950E-12;-40.984E-12;-28.373E-12;-40.984E-12;-39.407E-12;-44.136E-12;-50.441E-12;-44.136E-12;-37.831E-12;-33.102E-12;-34.678E-12;-78.815E-12;-132.409E-12;-69.357E-12;-3.083E-9;-2.219E-9;-2.049E-9;-1.915E-9;-1.992E-9;-2.000E-9;-1.655E-9;-1.933E-9;-2.111E-9
6;500;-34.678E-12;-42.560E-12;-28.373E-12;-45.712E-12;-26.797E-12;-34.678E-12;-33.102E-12;-39.407E-12;-33.102E-12;-56.747E-12;-37.831E-12;-39.407E-12;-48.865E-12;-37.831E-12;-40.984E-12;-42.560E-12;-36.255E-12;-72.509E-12;-133.985E-12;-72.509E-12;-3.096E-9;-2.224E-9;-2.038E-9;-1.925E-9;-2.011E-9;-2.011E-9;-1.666E-9;-1.920E-9;-2.128E-9
7;600;-44.136E-12;-36.255E-12;-31.526E-12;-31.526E-12;-29.950E-12;-47.289E-12;-29.950E-12;-39.407E-12;-39.407E-12;-52.018E-12;-36.255E-12;-39.407E-12;-44.136E-12;-40.984E-12;-50.441E-12;-40.984E-12;-48.865E-12;-69.357E-12;-126.103E-12;-72.509E-12;-3.085E-9;-2.230E-9;-2.044E-9;-1.926E-9;-1.985E-9;-2.007E-9;-1.680E-9;-1.909E-9;-2.120E-9
8;700;-28.373E-12;-26.797E-12;-31.526E-12;-47.289E-12;-34.678E-12;-31.526E-12;-36.255E-12;-44.136E-12;-44.136E-12;-50.441E-12;-44.136E-12;-44.136E-12;-48.865E-12;-44.136E-12;-52.018E-12;-31.526E-12;-45.712E-12;-69.357E-12;-138.714E-12;-61.475E-12;-3.074E-9;-2.256E-9;-2.035E-9;-1.944E-9;-1.964E-9;-2.003E-9;-1.682E-9;-1.917E-9;-2.115E-9
