;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
;Sweep Time (s);391.000E-3;20.393E+0;40.409E+0;60.426E+0;80.435E+0;100.444E+0;120.449E+0;140.468E+0;160.469E+0;180.471E+0;200.472E+0;220.473E+0;240.474E+0;260.475E+0;280.475E+0;300.476E+0;320.477E+0;340.478E+0;360.479E+0;380.480E+0;400.480E+0;420.481E+0;440.482E+0;460.483E+0;480.484E+0;500.485E+0;520.486E+0;540.487E+0;560.487E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
1;0;-6.305E-12;-15.763E-12;-12.610E-12;-4.729E-12;-14.187E-12;-42.560E-12;-9.458E-12;-15.763E-12;-28.373E-12;-33.102E-12;-23.644E-12;-26.797E-12;-25.221E-12;-17.339E-12;-23.644E-12;-29.950E-12;-23.644E-12;-37.831E-12;-33.102E-12;-39.407E-12;-26.797E-12;-42.560E-12;-39.407E-12;-31.526E-12;-29.950E-12;-40.984E-12;-25.221E-12;-39.407E-12;-42.560E-12
2;100;-14.187E-12;-15.763E-12;-15.763E-12;0.000E+0;-11.034E-12;-40.984E-12;-12.610E-12;-6.305E-12;-31.526E-12;-31.526E-12;-22.068E-12;-25.221E-12;-28.373E-12;-20.492E-12;-18.916E-12;-18.916E-12;-28.373E-12;-23.644E-12;-25.221E-12;-34.678E-12;-37.831E-12;-29.950E-12;-47.289E-12;-39.407E-12;-31.526E-12;-31.526E-12;-20.492E-12;-42.560E-12;-34.678E-12
3;200;-11.034E-12;-15.763E-12;-26.797E-12;-4.729E-12;-1.576E-12;-37.831E-12;-7.881E-12;-9.458E-12;-28.373E-12;-20.492E-12;-29.950E-12;-28.373E-12;-26.797E-12;-12.610E-12;-23.644E-12;-23.644E-12;-22.068E-12;-29.950E-12;-33.102E-12;-25.221E-12;-25.221E-12;-36.255E-12;-45.712E-12;-45.712E-12;-42.560E-12;-25.221E-12;-33.102E-12;-34.678E-12;-28.373E-12
4;300;-11.034E-12;-23.644E-12;-17.339E-12;-1.576E-12;0.000E+0;-44.136E-12;-4.729E-12;-1.576E-12;-34.678E-12;-23.644E-12;-26.797E-12;-33.102E-12;-26.797E-12;-15.763E-12;-37.831E-12;-25.221E-12;-31.526E-12;-31.526E-12;-34.678E-12;-33.102E-12;-23.644E-12;-36.255E-12;-39.407E-12;-37.831E-12;-40.984E-12;-37.831E-12;-29.950E-12;-45.712E-12;-34.678E-12
5;400;-11.034E-12;-6.305E-12;-12.610E-12;0.000E+0;0.000E+0;-45.712E-12;-3.153E-12;-6.305E-12;-31.526E-12;-26.797E-12;-31.526E-12;-33.102E-12;-18.916E-12;-17.339E-12;-29.950E-12;-22.068E-12;-20.492E-12;-39.407E-12;-42.560E-12;-26.797E-12;-29.950E-12;-36.255E-12;-39.407E-12;-40.984E-12;-37.831E-12;-44.136E-12;-28.373E-12;-39.407E-12;-31.526E-12
6;500;-18.916E-12;-14.187E-12;-18.916E-12;-3.153E-12;-12.610E-12;-44.136E-12;0.000E+0;-4.729E-12;-25.221E-12;-23.644E-12;-34.678E-12;-37.831E-12;-23.644E-12;-22.068E-12;-29.950E-12;-12.610E-12;-25.221E-12;-42.560E-12;-34.678E-12;-22.068E-12;-40.984E-12;-37.831E-12;-40.984E-12;-36.255E-12;-37.831E-12;-44.136E-12;-36.255E-12;-42.560E-12;-42.560E-12
7;600;-20.492E-12;-6.305E-12;-15.763E-12;-9.458E-12;-11.034E-12;-47.289E-12;-7.881E-12;-4.729E-12;-29.950E-12;-34.678E-12;-26.797E-12;-29.950E-12;-23.644E-12;-20.492E-12;-25.221E-12;-9.458E-12;-34.678E-12;-34.678E-12;-25.221E-12;-33.102E-12;-33.102E-12;-33.102E-12;-42.560E-12;-45.712E-12;-45.712E-12;-39.407E-12;-37.831E-12;-40.984E-12;-50.441E-12
8;700;-14.187E-12;-7.881E-12;-11.034E-12;-9.458E-12;0.000E+0;-50.441E-12;-7.881E-12;0.000E+0;-28.373E-12;-34.678E-12;-28.373E-12;-34.678E-12;-22.068E-12;-23.644E-12;-33.102E-12;-25.221E-12;-29.950E-12;-34.678E-12;-28.373E-12;-47.289E-12;-33.102E-12;-28.373E-12;-45.712E-12;-47.289E-12;-47.289E-12;-40.984E-12;-42.560E-12;-34.678E-12;-44.136E-12
